7,A016,2072,6,519184.78,1,1,2324.52030,0.001,0.000,22.2586,0.0003,81.2217,0.0003,0.000,0.000,0.142,0.0,1,1760.470,4089.970,876.540,-0.0060,-0.0019,0,865.0,13.00,,4,,,0
7,A016,2072,6,519203.21,1,2,2324.52035,0.001,0.000,222.2582,0.0003,318.7806,0.0003,0.000,0.000,0.142,0.0,1,1760.470,4089.970,876.540,0.0021,-0.0008,0,865.0,13.00,,4,,,0
8,A013,2072,6,519221.89,1,1,2235.95348,0.001,0.000,20.9088,0.0003,81.7503,0.0003,0.000,0.000,0.142,0.0,1,1690.430,4030.440,832.990,-0.0061,-0.0020,0,865.1,13.00,,4,,,0
8,A013,2072,6,519240.81,1,2,2235.95381,0.001,0.000,220.9090,0.0003,318.2513,0.0003,0.000,0.000,0.142,0.0,1,1690.430,4030.440,832.990,0.0022,-0.0010,0,865.1,13.00,,4,,,0
9,A014,2072,6,519259.49,1,1,2223.47834,0.001,0.000,23.6814,0.0003,81.7598,0.0003,0.000,0.000,0.142,0.0,1,1773.870,3987.390,829.140,-0.0061,-0.0022,0,865.0,13.00,,4,,,0
9,A014,2072,6,519277.67,1,2,2223.47868,0.001,0.000,223.6809,0.0003,318.2420,0.0003,0.000,0.000,0.142,0.0,1,1773.870,3987.390,829.140,0.0022,-0.0008,0,865.0,13.00,,4,,,0
10,A012,2072,6,519295.85,1,1,1988.74608,0.001,0.000,21.2992,0.0003,83.4828,0.0003,0.000,0.000,0.142,0.0,1,1629.940,3815.980,710.930,-0.0059,-0.0020,0,865.0,13.00,,4,,,0
10,A012,2072,6,519314.54,1,2,1988.74614,0.001,0.000,221.2997,0.0003,316.5185,0.0003,0.000,0.000,0.142,0.0,1,1629.940,3815.980,710.930,0.0022,-0.0010,0,865.0,13.00,,4,,,0
11,A011,2072,6,519333.22,1,1,1886.07088,0.001,0.000,24.8379,0.0003,83.8883,0.0003,0.000,0.000,0.142,0.0,1,1693.350,3689.200,672.930,-0.0059,-0.0022,0,865.0,13.00,,4,,,0
11,A011,2072,6,519352.17,1,2,1886.07069,0.001,0.000,224.8376,0.0003,316.1129,0.0003,0.000,0.000,0.142,0.0,1,1693.350,3689.200,672.930,0.0022,-0.0008,0,865.0,13.00,,4,,,0
12,A08,2072,6,519370.58,1,1,1889.32474,0.001,0.000,30.9061,0.0003,83.2378,0.0003,0.000,0.000,0.142,0.0,1,1850.120,3613.940,692.420,-0.0058,-0.0026,0,865.0,13.00,,4,,,0
12,A08,2072,6,519388.75,1,2,1889.32478,0.001,0.000,230.9057,0.0003,316.7638,0.0003,0.000,0.000,0.142,0.0,1,1850.120,3613.940,692.420,0.0021,-0.0003,0,865.1,13.00,,4,,,0
13,A04,2072,6,519407.17,1,1,1717.06310,0.001,0.000,17.1970,0.0003,85.9626,0.0003,0.000,0.000,0.142,0.0,1,1446.030,3614.990,576.150,-0.0062,-0.0017,0,865.1,13.00,,4,,,0
13,A04,2072,6,519425.65,1,2,1717.06314,0.001,0.000,217.1970,0.0003,314.0390,0.0003,0.000,0.000,0.142,0.0,1,1446.030,3614.990,576.150,0.0022,-0.0014,0,865.1,13.00,,4,,,0
14,A05,2072,6,519444.08,1,1,1666.81087,0.001,0.000,18.4666,0.0003,85.8088,0.0003,0.000,0.000,0.142,0.0,1,1463.910,3557.940,569.110,-0.0061,-0.0019,0,865.1,13.00,,4,,,0
14,A05,2072,6,519462.73,1,2,1666.81090,0.001,0.000,218.4659,0.0003,314.1923,0.0003,0.000,0.000,0.142,0.0,1,1463.910,3557.940,569.110,0.0022,-0.0013,0,865.1,13.00,,4,,,0
15,A07,2072,6,519481.17,1,1,1643.71580,0.001,0.000,28.2890,0.0003,85.6066,0.0003,0.000,0.000,0.142,0.0,1,1687.640,3446.760,569.070,-0.0059,-0.0025,0,865.1,13.00,,4,,,0
15,A07,2072,6,519500.11,1,2,1643.71638,0.001,0.000,228.2883,0.0003,314.3946,0.0003,0.000,0.000,0.142,0.0,1,1687.640,3446.760,569.070,0.0021,-0.0007,0,865.1,13.00,,4,,,0
16,A09,2072,6,519518.80,1,1,1452.84384,0.001,0.000,26.7534,0.0003,87.2765,0.0003,0.000,0.000,0.142,0.0,1,1580.060,3300.420,488.990,-0.0058,-0.0024,0,865.1,13.00,,4,,,0
16,A09,2072,6,519537.47,1,2,1452.84393,0.001,0.000,226.7525,0.0003,312.7242,0.0003,0.000,0.000,0.142,0.0,1,1580.060,3300.420,488.990,0.0023,-0.0006,0,865.1,13.00,,4,,,0
17,A010,2072,6,519556.40,1,1,1445.67636,0.001,0.000,31.8421,0.0003,87.2587,0.0003,0.000,0.000,0.142,0.0,1,1678.640,3243.710,488.000,-0.0057,-0.0028,0,865.1,13.00,,4,,,0
17,A010,2072,6,519575.08,1,2,1445.67603,0.001,0.000,231.8414,0.0003,312.7423,0.0003,0.000,0.000,0.142,0.0,1,1678.640,3243.710,488.000,0.0021,-0.0003,0,865.1,13.00,,4,,,0
18,A02,2072,6,519593.51,1,1,1460.76407,0.001,0.000,36.4258,0.0003,86.6498,0.0003,0.000,0.000,0.142,0.0,1,1772.820,3201.690,504.640,-0.0056,-0.0031,0,865.0,13.00,,4,,,0
18,A02,2072,6,519611.71,1,2,1460.76401,0.001,0.000,236.4256,0.0003,313.3508,0.0003,0.000,0.000,0.142,0.0,1,1772.820,3201.690,504.640,0.0021,-0.0000,0,865.0,13.00,,4,,,0
19,C02,2072,6,519630.15,1,1,1015.35971,0.001,0.000,26.1878,0.0003,90.9759,0.0003,0.000,0.000,0.142,0.0,1,1401.320,2921.590,343.910,-0.0059,-0.0022,0,865.1,13.00,,4,,,0
19,C02,2072,6,519648.07,1,2,1015.36025,0.001,0.000,226.1874,0.0003,309.0237,0.0003,0.000,0.000,0.142,0.0,1,1401.320,2921.590,343.910,0.0021,-0.0007,0,865.0,13.00,,4,,,0
20,C01,2072,6,519666.53,1,1,1049.66134,0.001,0.000,31.2106,0.0003,91.2236,0.0003,0.000,0.000,0.142,0.0,1,1488.930,2917.570,344.760,-0.0058,-0.0026,0,865.1,13.00,,4,,,0
20,C01,2072,6,519684.69,1,2,1049.66141,0.001,0.000,231.2095,0.0003,308.7766,0.0003,0.000,0.000,0.142,0.0,1,1488.930,2917.570,344.760,0.0020,-0.0004,0,865.1,13.00,,4,,,0
21,C03,2072,6,519703.13,1,1,899.58026,0.001,0.000,25.9737,0.0003,92.3934,0.0003,0.000,0.000,0.142,0.0,1,1353.830,2820.090,307.720,-0.0059,-0.0024,0,865.0,13.00,,4,,,0
21,C03,2072,6,519721.81,1,2,899.58057,0.001,0.000,225.9725,0.0003,307.6064,0.0003,0.000,0.000,0.142,0.0,1,1353.830,2820.090,307.720,0.0022,-0.0008,0,865.1,13.00,,4,,,0
22,C04,2072,6,519740.81,1,1,868.68368,0.001,0.000,30.8416,0.0003,92.5268,0.0003,0.000,0.000,0.142,0.0,1,1401.290,2763.700,302.190,-0.0058,-0.0027,0,865.1,13.00,,4,,,0
22,C04,2072,6,519759.75,1,2,868.68404,0.001,0.000,230.8411,0.0003,307.4727,0.0003,0.000,0.000,0.142,0.0,1,1401.290,2763.700,302.190,0.0021,-0.0005,0,865.1,13.00,,4,,,0
23,D017,2072,6,519778.17,1,1,792.53205,0.001,0.000,23.4077,0.0003,93.4645,0.0003,0.000,0.000,0.142,0.0,1,1282.890,2735.860,281.680,-0.0058,-0.0020,0,865.1,13.00,,4,,,0
23,D017,2072,6,519796.35,1,2,792.53235,0.001,0.000,223.4061,0.0003,306.5372,0.0003,0.000,0.000,0.142,0.0,1,1282.890,2735.860,281.680,0.0022,-0.0008,0,865.1,13.00,,4,,,0
24,D018,2072,6,519814.79,1,1,784.40631,0.001,0.000,27.2975,0.0003,93.1860,0.0003,0.000,0.000,0.142,0.0,1,1323.790,2709.530,284.270,-0.0057,-0.0023,0,865.1,13.00,,4,,,0
24,D018,2072,6,519832.97,1,2,784.40666,0.001,0.000,227.2955,0.0003,306.8168,0.0003,0.000,0.000,0.142,0.0,1,1323.790,2709.530,284.270,0.0022,-0.0006,0,865.0,13.00,,4,,,0
25,D019,2072,6,519851.93,1,1,771.89025,0.001,0.000,33.1429,0.0003,93.7712,0.0003,0.000,0.000,0.142,0.0,1,1381.660,2666.680,275.870,-0.0056,-0.0027,0,865.0,13.00,,4,,,0
25,D019,2072,6,519870.36,1,2,771.89032,0.001,0.000,233.1418,0.0003,306.2298,0.0003,0.000,0.000,0.142,0.0,1,1381.660,2666.680,275.870,0.0021,-0.0001,0,865.1,13.00,,4,,,0
26,C05,2072,6,519888.53,1,1,712.03595,0.001,0.000,34.5099,0.0003,94.5095,0.0003,0.000,0.000,0.142,0.0,1,1365.580,2607.930,261.800,-0.0056,-0.0028,0,865.1,13.00,,4,,,0
26,C05,2072,6,519906.71,1,2,712.03600,0.001,0.000,234.5093,0.0003,305.4895,0.0003,0.000,0.000,0.142,0.0,1,1365.580,2607.930,261.800,0.0021,-0.0000,0,865.1,13.00,,4,,,0
27,C06,2072,6,519925.14,1,1,710.05061,0.001,0.000,32.7598,0.0003,94.3284,0.0003,0.000,0.000,0.142,0.0,1,1347.670,2615.880,263.630,-0.0058,-0.0027,0,865.1,13.00,,4,,,0
27,C06,2072,6,519944.08,1,2,710.05134,0.001,0.000,232.7587,0.0003,305.6711,0.0003,0.000,0.000,0.142,0.0,1,1347.670,2615.880,263.630,0.0020,-0.0003,0,865.1,13.00,,4,,,0
28,C07,2072,6,519962.52,1,1,708.99469,0.001,0.000,30.9047,0.0003,94.2189,0.0003,0.000,0.000,0.142,0.0,1,1329.040,2624.720,264.750,-0.0057,-0.0027,0,865.2,13.00,,4,,,0
28,C07,2072,6,519980.47,1,2,708.99492,0.001,0.000,230.9037,0.0003,305.7800,0.0003,0.000,0.000,0.142,0.0,1,1329.040,2624.720,264.750,0.0022,-0.0003,0,865.0,13.00,,4,,,0
29,C08,2072,6,519998.88,1,1,708.29465,0.001,0.000,29.0293,0.0003,94.1721,0.0003,0.000,0.000,0.142,0.0,1,1310.170,2633.470,265.200,-0.0057,-0.0023,0,865.2,13.00,,4,,,0
29,C08,2072,6,520017.31,1,2,708.29506,0.001,0.000,229.0282,0.0003,305.8274,0.0003,0.000,0.000,0.142,0.0,1,1310.170,2633.470,265.200,0.0021,-0.0005,0,865.1,13.00,,4,,,0
30,C09,2072,6,520036.00,1,1,708.16906,0.001,0.000,27.1917,0.0003,94.2017,0.0003,0.000,0.000,0.142,0.0,1,1291.730,2642.070,264.880,-0.0059,-0.0025,0,865.1,13.00,,4,,,0
30,C09,2072,6,520055.18,1,2,708.16923,0.001,0.000,227.1908,0.0003,305.7979,0.0003,0.000,0.000,0.142,0.0,1,1291.730,2642.070,264.880,0.0022,-0.0008,0,865.1,13.00,,4,,,0
31,C012,2072,6,520073.87,1,1,709.10958,0.001,0.000,23.7001,0.0003,94.6753,0.0003,0.000,0.000,0.142,0.0,1,1256.600,2658.400,259.670,-0.0058,-0.0021,0,865.2,13.00,,4,,,0
31,C012,2072,6,520092.83,1,2,709.11006,0.001,0.000,223.6991,0.0003,305.3236,0.0003,0.000,0.000,0.142,0.0,1,1256.600,2658.400,259.670,0.0022,-0.0007,0,865.1,13.00,,4,,,0
32,C013,2072,6,520111.01,1,1,710.48872,0.001,0.000,21.9071,0.0003,94.8082,0.0003,0.000,0.000,0.142,0.0,1,1238.450,2666.770,258.350,-0.0060,-0.0020,0,865.2,13.00,,4,,,0
32,C013,2072,6,520129.44,1,2,710.48916,0.001,0.000,221.9057,0.0003,305.1910,0.0003,0.000,0.000,0.142,0.0,1,1238.450,2666.770,258.350,0.0021,-0.0011,0,865.1,13.00,,4,,,0
33,C014,2072,6,520147.88,1,1,712.73121,0.001,0.000,20.1009,0.0003,94.6971,0.0003,0.000,0.000,0.142,0.0,1,1220.100,2675.300,259.760,-0.0059,-0.0020,0,865.1,13.00,,4,,,0
33,C014,2072,6,520166.54,1,2,712.73193,0.001,0.000,220.0998,0.0003,305.3026,0.0003,0.000,0.000,0.142,0.0,1,1220.100,2675.300,259.760,0.0024,-0.0011,0,865.1,13.00,,4,,,0
34,C015,2072,6,520184.74,1,1,726.27367,0.001,0.000,17.7512,0.0003,94.2234,0.0003,0.000,0.000,0.142,0.0,1,1198.630,2695.480,266.260,-0.0059,-0.0017,0,865.1,13.00,,4,,,0
34,C015,2072,6,520202.91,1,2,726.27390,0.001,0.000,217.7503,0.0003,305.7755,0.0003,0.000,0.000,0.142,0.0,1,1198.630,2695.480,266.260,0.0022,-0.0012,0,865.1,13.00,,4,,,0
35,E01,2072,6,520221.34,1,1,611.95946,0.001,0.000,23.7208,0.0003,96.0201,0.0003,0.000,0.000,0.142,0.0,1,1221.970,2569.000,238.680,-0.0059,-0.0021,0,865.1,13.00,,4,,,0
35,E01,2072,6,520239.53,1,2,611.95953,0.001,0.000,223.7196,0.0003,303.9802,0.0003,0.000,0.000,0.142,0.0,1,1221.970,2569.000,238.680,0.0021,-0.0008,0,865.0,13.00,,4,,,0
36,E02,2072,6,520258.19,1,1,601.03217,0.001,0.000,30.8489,0.0003,95.7942,0.0003,0.000,0.000,0.142,0.0,1,1279.010,2530.860,240.130,-0.0057,-0.0025,0,865.0,13.00,,4,,,0
36,E02,2072,6,520276.62,1,2,601.03225,0.001,0.000,230.8475,0.0003,304.2063,0.0003,0.000,0.000,0.142,0.0,1,1279.010,2530.860,240.130,0.0021,-0.0004,0,865.2,13.00,,4,,,0
37,D013,2072,6,520294.83,1,1,572.06372,0.001,0.000,37.4165,0.0003,97.6697,0.0003,0.000,0.000,0.142,0.0,1,1316.680,2475.960,221.390,-0.0055,-0.0029,0,865.0,13.00,,4,,,0
37,D013,2072,6,520313.00,1,2,572.06389,0.001,0.000,237.4153,0.0003,302.3309,0.0003,0.000,0.000,0.142,0.0,1,1316.680,2475.960,221.390,0.0019,0.0000,0,865.0,13.00,,4,,,0
38,E06,2072,6,520331.43,1,1,543.56135,0.001,0.000,33.8556,0.0003,98.7893,0.0003,0.000,0.000,0.142,0.0,1,1275.270,2468.590,210.780,-0.0057,-0.0029,0,865.0,13.00,,4,,,0
38,E06,2072,6,520349.36,1,2,543.56108,0.001,0.000,233.8549,0.0003,301.2104,0.0003,0.000,0.000,0.142,0.0,1,1275.270,2468.590,210.780,0.0021,-0.0003,0,865.1,13.00,,4,,,0
39,F03,2072,6,520367.55,1,1,533.18534,0.001,0.000,26.1193,0.0003,97.9342,0.0003,0.000,0.000,0.142,0.0,1,1212.240,2488.820,217.750,-0.0057,-0.0022,0,865.0,13.00,,4,,,0
39,F03,2072,6,520385.47,1,2,533.18586,0.001,0.000,226.1176,0.0003,302.0658,0.0003,0.000,0.000,0.142,0.0,1,1212.240,2488.820,217.750,0.0022,-0.0006,0,865.0,13.00,,4,,,0
40,D015,2072,6,520403.14,1,1,576.78039,0.001,0.000,19.6933,0.0003,96.6786,0.0003,0.000,0.000,0.142,0.0,1,1174.990,2548.770,230.530,-0.0060,-0.0018,0,865.1,13.00,,4,,,0
40,D015,2072,6,520420.81,1,2,576.78093,0.001,0.000,219.6925,0.0003,303.3240,0.0003,0.000,0.000,0.142,0.0,1,1174.990,2548.770,230.530,0.0021,-0.0012,0,865.1,13.00,,4,,,0
41,F07,2072,6,520439.49,1,1,497.11271,0.001,0.000,19.2728,0.0003,99.1942,0.0003,0.000,0.000,0.142,0.0,1,1147.880,2474.570,206.730,-0.0058,-0.0020,0,865.0,13.00,,4,,,0
41,F07,2072,6,520457.92,1,2,497.11381,0.001,0.000,219.2715,0.0003,300.8056,0.0003,0.000,0.000,0.142,0.0,1,1147.880,2474.570,206.730,0.0024,-0.0011,0,865.0,13.00,,4,,,0
42,E03,2072,6,520476.11,1,1,506.03367,0.001,0.000,23.7840,0.0003,99.1798,0.0003,0.000,0.000,0.142,0.0,1,1184.370,2471.210,206.960,-0.0058,-0.0022,0,865.0,13.00,,4,,,0
42,E03,2072,6,520494.79,1,2,506.03382,0.001,0.000,223.7832,0.0003,300.8203,0.0003,0.000,0.000,0.142,0.0,1,1184.370,2471.210,206.960,0.0023,-0.0008,0,865.0,13.00,,4,,,0
43,F08,2072,6,520512.97,1,1,480.37941,0.001,0.000,33.2187,0.0003,101.0419,0.0003,0.000,0.000,0.142,0.0,1,1239.140,2416.550,192.580,-0.0056,-0.0029,0,865.0,13.00,,4,,,0
43,F08,2072,6,520531.16,1,2,480.37978,0.001,0.000,233.2174,0.0003,298.9577,0.0003,0.000,0.000,0.142,0.0,1,1239.140,2416.550,192.580,0.0021,-0.0002,0,865.1,13.00,,4,,,0
